age,job,marital,housing,loan,contact,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output,high.ed,season
55,blue-collar,married,0,0,telephone,mon,102,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
47,technician,single,0,0,telephone,mon,10,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
51,retired,married,0,0,telephone,mon,118,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
47,blue-collar,married,0,0,telephone,mon,92,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
56,technician,married,1,0,telephone,mon,143,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
53,admin.,married,0,0,telephone,mon,189,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,blue-collar,married,1,0,telephone,mon,75,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,blue-collar,divorced,1,0,telephone,mon,189,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
44,blue-collar,divorced,0,0,telephone,mon,55,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,housemaid,married,1,0,telephone,mon,935,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,0,spring
37,admin.,single,1,1,telephone,mon,56,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,services,married,0,0,telephone,mon,225,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,management,divorced,1,0,telephone,mon,125,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
31,admin.,married,1,1,telephone,mon,286,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
53,technician,divorced,0,1,telephone,mon,206,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
45,blue-collar,married,1,0,telephone,mon,164,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
37,technician,single,1,0,telephone,mon,98,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
47,self-employed,married,0,0,telephone,mon,446,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
49,blue-collar,divorced,0,1,telephone,mon,742,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,admin.,married,1,0,telephone,mon,120,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
35,services,divorced,0,0,telephone,mon,122,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,services,single,0,0,telephone,mon,357,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
50,blue-collar,divorced,0,1,telephone,mon,200,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
59,retired,married,0,0,telephone,mon,107,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
42,admin.,married,1,0,telephone,mon,248,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
40,admin.,married,1,0,telephone,mon,215,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,housemaid,divorced,1,1,telephone,mon,205,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,admin.,married,1,0,telephone,mon,261,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
41,blue-collar,married,1,0,telephone,mon,83,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
54,management,divorced,1,0,telephone,mon,106,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
27,admin.,single,0,0,telephone,mon,106,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
36,admin.,married,0,0,telephone,mon,108,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
58,blue-collar,married,1,0,telephone,mon,214,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
40,management,married,1,0,telephone,mon,358,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
34,admin.,single,0,0,telephone,mon,453,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
33,admin.,divorced,0,0,telephone,mon,364,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
56,retired,married,0,0,telephone,mon,136,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,blue-collar,married,0,0,telephone,mon,173,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,services,married,1,0,telephone,mon,241,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
54,management,single,1,0,telephone,mon,224,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
53,admin.,single,1,1,telephone,mon,148,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
40,services,married,0,0,telephone,mon,199,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
54,technician,married,1,1,telephone,mon,196,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
40,housemaid,single,0,0,telephone,mon,111,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
26,admin.,single,1,0,telephone,mon,231,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
33,admin.,married,0,0,telephone,mon,316,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
35,blue-collar,married,0,0,telephone,mon,240,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,admin.,married,0,0,telephone,mon,669,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
29,services,single,1,0,telephone,mon,425,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,blue-collar,married,1,0,telephone,mon,121,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
35,management,married,1,0,telephone,mon,174,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
50,self-employed,single,0,1,telephone,mon,88,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
46,services,married,1,0,telephone,mon,313,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,entrepreneur,married,1,0,telephone,mon,135,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,technician,single,1,0,telephone,mon,152,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
36,blue-collar,single,1,1,telephone,mon,402,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
55,blue-collar,married,1,0,telephone,mon,221,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,management,married,0,0,telephone,mon,213,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
57,management,married,1,0,telephone,mon,144,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
32,services,single,1,0,telephone,mon,158,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,admin.,married,0,0,telephone,mon,220,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
58,blue-collar,divorced,1,0,telephone,mon,254,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
52,technician,married,1,0,telephone,mon,503,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
50,services,divorced,0,0,telephone,mon,680,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
41,blue-collar,single,1,0,telephone,mon,421,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
33,entrepreneur,married,1,0,telephone,mon,130,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
57,blue-collar,married,0,0,telephone,mon,164,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
48,blue-collar,married,0,0,telephone,mon,174,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
55,technician,married,0,0,telephone,mon,113,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
38,management,married,0,0,telephone,mon,195,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
38,services,married,1,0,telephone,mon,347,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
53,admin.,married,1,0,telephone,mon,208,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
43,unemployed,single,0,0,telephone,mon,404,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
36,blue-collar,single,0,0,telephone,mon,396,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
32,blue-collar,married,0,0,telephone,mon,98,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
33,services,married,0,0,telephone,mon,229,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
58,entrepreneur,married,1,0,telephone,mon,350,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
40,unemployed,divorced,0,0,telephone,tue,88,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,management,married,1,0,telephone,tue,379,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
45,technician,married,1,0,telephone,tue,168,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,blue-collar,married,1,0,telephone,tue,190,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
46,admin.,married,1,0,telephone,tue,158,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
36,technician,married,0,0,telephone,tue,210,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
41,self-employed,married,1,0,telephone,tue,102,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,admin.,divorced,0,0,telephone,tue,306,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,blue-collar,married,1,0,telephone,tue,64,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
56,management,divorced,0,0,telephone,tue,218,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
37,blue-collar,married,0,0,telephone,tue,77,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
37,blue-collar,married,0,1,telephone,tue,54,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
46,admin.,single,1,0,telephone,tue,344,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
22,blue-collar,single,1,0,telephone,tue,195,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,services,married,0,0,telephone,tue,202,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,technician,married,1,0,telephone,tue,278,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,admin.,single,0,0,telephone,tue,189,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
33,admin.,married,0,0,telephone,tue,83,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,admin.,married,1,1,telephone,tue,18,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
33,admin.,married,1,0,telephone,tue,235,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
34,management,single,0,0,telephone,tue,290,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
59,management,married,1,1,telephone,tue,318,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,self-employed,married,0,0,telephone,tue,402,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
48,housemaid,married,1,1,telephone,tue,501,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
44,services,married,1,0,telephone,tue,1030,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,0,spring
50,management,married,0,0,telephone,tue,149,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
35,admin.,married,0,0,telephone,tue,144,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
42,admin.,married,0,0,telephone,tue,69,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
45,admin.,married,0,0,telephone,tue,243,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,technician,married,0,0,telephone,tue,769,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
56,services,married,0,0,telephone,tue,135,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
29,blue-collar,divorced,0,0,telephone,tue,231,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,self-employed,married,1,1,telephone,tue,442,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
42,blue-collar,married,0,0,telephone,tue,199,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
52,services,single,0,0,telephone,tue,455,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
31,blue-collar,married,1,0,telephone,tue,124,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,unemployed,married,1,0,telephone,tue,424,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
36,blue-collar,married,0,0,telephone,tue,43,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,entrepreneur,married,1,0,telephone,tue,154,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
52,services,divorced,0,0,telephone,tue,393,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,admin.,married,1,0,telephone,tue,203,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,services,married,0,1,telephone,tue,140,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,blue-collar,married,1,0,telephone,tue,326,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,admin.,married,0,0,telephone,tue,483,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
55,technician,married,0,1,telephone,tue,259,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
30,blue-collar,married,0,0,telephone,tue,227,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
45,entrepreneur,married,1,0,telephone,tue,576,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
51,blue-collar,married,1,1,telephone,tue,180,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,self-employed,single,1,1,telephone,tue,90,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
47,admin.,married,0,0,telephone,tue,505,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
27,services,married,1,0,telephone,tue,245,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
34,technician,single,1,0,telephone,tue,186,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
57,blue-collar,married,1,0,telephone,tue,208,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,entrepreneur,married,0,0,telephone,tue,623,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,blue-collar,married,0,0,telephone,tue,180,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,management,married,0,0,telephone,tue,496,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
38,blue-collar,married,1,0,telephone,tue,118,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
49,blue-collar,married,0,0,telephone,tue,102,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
58,management,married,0,0,telephone,tue,342,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,technician,married,1,0,telephone,tue,225,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
31,services,married,0,0,telephone,tue,276,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,self-employed,divorced,0,0,telephone,tue,87,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
43,self-employed,married,0,0,telephone,tue,744,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
30,self-employed,single,1,0,telephone,tue,262,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
27,services,single,1,1,telephone,tue,271,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
37,technician,married,1,0,telephone,tue,198,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
46,housemaid,married,1,0,telephone,tue,150,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
35,blue-collar,married,0,0,telephone,tue,241,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
47,admin.,divorced,0,0,telephone,tue,196,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
40,technician,married,0,1,telephone,tue,264,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
26,housemaid,married,0,0,telephone,tue,246,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
32,blue-collar,divorced,0,0,telephone,tue,309,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
45,management,married,1,0,telephone,tue,140,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
34,admin.,married,0,0,telephone,tue,175,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,technician,married,0,0,telephone,tue,1623,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,1,spring
57,technician,married,0,1,telephone,tue,50,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,technician,married,0,0,telephone,tue,101,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,blue-collar,married,0,1,telephone,tue,144,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,technician,married,0,0,telephone,tue,238,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
28,student,single,1,0,telephone,tue,354,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
60,management,married,0,0,telephone,tue,451,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
48,admin.,married,1,0,telephone,tue,159,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
47,technician,married,1,0,telephone,tue,170,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
40,admin.,married,0,0,telephone,tue,243,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
51,management,married,1,0,telephone,tue,141,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
48,unemployed,single,1,0,telephone,tue,112,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
54,housemaid,married,0,0,telephone,tue,262,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
40,blue-collar,married,0,1,telephone,tue,53,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
44,admin.,single,0,0,telephone,tue,134,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,technician,divorced,0,0,telephone,tue,204,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
52,self-employed,married,1,0,telephone,tue,678,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
31,blue-collar,single,1,0,telephone,tue,182,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
32,services,married,0,0,telephone,tue,162,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
44,admin.,married,1,1,telephone,tue,177,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,management,married,0,0,telephone,tue,27,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,management,married,1,0,telephone,tue,699,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
52,admin.,married,1,0,telephone,tue,358,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,management,married,0,0,telephone,tue,1677,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,1,spring
43,management,married,1,0,telephone,tue,310,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
31,admin.,divorced,0,0,telephone,tue,47,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
29,admin.,married,1,0,telephone,tue,379,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
57,blue-collar,divorced,0,0,telephone,tue,30,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
44,blue-collar,married,0,0,telephone,tue,472,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,blue-collar,married,0,0,telephone,tue,114,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
57,retired,married,0,0,telephone,tue,116,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
37,technician,single,0,1,telephone,tue,264,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,services,married,1,0,telephone,tue,169,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,retired,married,0,0,telephone,tue,145,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
54,management,married,1,1,telephone,tue,381,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
32,admin.,single,0,0,telephone,tue,215,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
35,technician,married,1,0,telephone,tue,278,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
45,housemaid,married,0,0,telephone,tue,188,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
34,technician,married,1,0,telephone,tue,226,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
41,unemployed,married,0,0,telephone,tue,111,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
41,services,married,0,0,telephone,tue,157,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,blue-collar,married,0,0,telephone,tue,46,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,technician,married,1,0,telephone,tue,349,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
35,admin.,divorced,1,0,telephone,tue,325,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
53,admin.,married,1,0,telephone,tue,233,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
51,admin.,married,1,0,telephone,tue,531,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
56,entrepreneur,married,0,0,telephone,tue,153,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
33,admin.,married,0,0,telephone,tue,198,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
51,services,divorced,1,0,telephone,tue,568,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,services,married,1,0,telephone,tue,918,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,0,spring
45,entrepreneur,married,0,0,telephone,tue,82,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
40,technician,single,0,0,telephone,tue,198,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
33,technician,married,1,0,telephone,tue,120,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
47,blue-collar,married,1,0,telephone,tue,269,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
48,blue-collar,married,0,0,telephone,tue,128,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
43,entrepreneur,married,0,0,telephone,tue,166,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
37,management,married,1,0,telephone,tue,211,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
50,services,married,1,1,telephone,tue,369,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
59,entrepreneur,married,1,0,telephone,tue,91,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
42,housemaid,single,1,0,telephone,tue,198,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
52,blue-collar,married,0,0,telephone,tue,371,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,blue-collar,married,0,0,telephone,tue,310,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,blue-collar,married,1,0,telephone,tue,158,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,blue-collar,married,0,0,telephone,tue,198,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,admin.,married,0,0,telephone,tue,145,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
30,services,single,0,0,telephone,tue,102,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
38,admin.,divorced,1,1,telephone,tue,179,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
39,technician,divorced,0,0,telephone,tue,73,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,1,spring
44,admin.,married,0,0,telephone,tue,263,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
36,admin.,married,0,0,telephone,tue,342,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,0,spring
